Fecha,Nacional,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de México,Coahuila,Colima,Durango,México,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2021-03-11,654,6,14,2,0,3,15,191,4,5,7,31,17,9,49,38,17,68,1,36,5,38,9,1,17,9,9,7,-11,2,41,6,8
2021-03-12,709,5,12,1,3,2,10,158,11,1,12,33,17,6,55,32,19,70,25,37,18,67,34,4,16,8,13,4,4,3,16,8,5
2021-03-13,639,3,11,7,0,3,3,207,8,1,13,48,18,24,26,9,3,59,5,15,11,58,22,2,17,9,3,4,7,2,23,10,8
2021-03-14,220,2,1,0,1,1,2,69,0,2,0,8,7,2,16,12,1,30,0,3,6,10,21,2,4,4,2,3,0,1,4,5,1
2021-03-15,234,1,2,0,0,0,2,115,0,0,0,18,5,6,5,3,10,21,1,1,7,6,9,0,4,2,1,4,0,0,0,7,4
2021-03-16,175,0,1,0,0,0,2,48,0,0,0,3,10,9,13,25,1,15,0,3,6,3,14,0,7,2,1,4,3,0,2,1,2
2021-03-17,789,9,3,5,2,3,25,157,12,3,17,35,26,29,54,22,10,83,4,41,13,76,27,10,27,24,1,4,20,10,22,10,5
2021-03-18,698,8,16,6,1,2,14,163,6,2,7,45,16,7,44,25,13,70,4,45,11,56,33,1,14,19,6,7,3,4,36,5,9
2021-03-19,613,14,14,3,1,1,24,118,17,1,6,15,37,7,34,18,10,70,0,23,33,50,16,3,21,16,11,0,8,7,21,13,1
2021-03-20,608,3,17,1,1,1,13,154,2,1,7,55,20,11,33,17,16,21,10,36,13,50,9,3,22,34,17,6,5,5,14,6,5
2021-03-21,209,1,2,0,0,0,1,56,1,3,-1,20,6,5,1,39,6,30,0,1,2,4,5,1,3,3,6,3,1,0,2,7,1
2021-03-22,203,0,3,0,1,2,0,45,0,1,3,20,5,6,5,12,4,34,1,0,5,14,4,3,9,0,2,7,1,1,5,8,2
2021-03-23,809,34,13,4,13,3,19,152,16,2,29,27,28,24,30,7,64,76,8,20,19,68,12,4,26,37,4,6,14,7,20,9,14
2021-03-24,579,3,5,3,3,2,14,88,6,2,3,27,16,10,23,19,32,78,4,13,15,65,27,4,11,8,7,13,17,8,38,12,3
2021-03-25,584,3,6,1,3,0,18,131,8,0,5,20,18,12,23,20,14,70,3,22,9,82,13,3,8,11,8,12,18,6,20,12,5
2021-03-26,651,2,7,3,2,2,9,96,3,3,11,43,16,17,25,20,19,41,3,12,3,82,18,5,21,31,1,12,80,2,53,8,1
2021-03-27,567,2,10,5,2,0,13,141,6,2,3,30,3,5,14,12,20,50,1,24,10,58,22,3,26,11,14,15,6,0,37,21,1
2021-03-28,194,0,0,0,1,1,5,27,3,0,0,8,4,8,5,18,1,23,0,20,1,6,7,3,2,27,6,11,3,1,0,3,0
2021-03-29,203,-6,0,0,4,0,2,53,1,2,0,15,2,5,18,10,13,28,1,0,3,10,10,2,3,1,6,2,1,3,2,8,4
2021-03-30,807,2,6,9,3,1,15,155,5,4,7,20,15,12,22,10,12,219,0,30,12,65,18,4,27,37,29,13,7,6,27,9,6
2021-03-31,577,7,18,3,12,3,9,96,8,3,2,18,17,9,32,13,11,129,3,33,9,42,15,0,13,0,12,9,11,3,26,7,4
2021-04-01,454,4,9,2,2,1,8,94,4,0,13,34,7,6,21,13,13,57,1,13,2,37,6,5,6,5,17,8,2,2,47,12,3
2021-04-02,190,4,3,0,0,0,4,34,2,0,4,3,2,7,2,2,14,16,2,1,2,27,1,4,2,31,3,4,2,1,2,9,2
2021-04-03,157,0,6,1,0,2,3,46,0,0,0,5,2,2,8,4,11,13,4,5,3,16,1,2,3,0,3,4,0,1,2,9,1
2021-04-04,136,0,2,0,2,1,1,29,0,1,0,2,3,3,4,18,13,22,0,1,1,2,10,0,5,0,1,4,0,0,1,8,2
2021-04-05,252,0,0,0,0,2,4,71,4,2,0,32,6,7,7,5,56,23,1,0,3,5,7,0,2,0,2,1,2,0,1,4,5
2021-04-06,603,16,9,7,0,4,29,112,4,2,15,31,18,26,21,6,15,78,4,12,6,62,15,5,14,27,2,13,7,1,25,16,1
2021-04-07,596,8,14,7,2,1,24,94,4,1,6,57,13,11,33,14,8,56,2,9,4,100,13,4,7,34,10,5,14,3,20,9,9
2021-04-08,548,8,12,0,1,1,17,102,20,6,11,38,6,14,31,17,26,37,2,14,9,82,8,0,9,12,12,8,7,3,16,16,3
2021-04-09,874,5,11,3,0,1,271,81,12,3,4,3,18,10,32,8,11,66,0,26,43,110,11,5,4,6,19,4,19,16,44,23,5
2021-04-10,2192,80,108,5,5,25,395,489,200,0,5,20,11,3,53,17,22,494,3,16,3,52,45,3,13,22,30,5,15,3,23,23,4
2021-04-11,126,0,4,0,2,0,1,33,-2,0,0,-1,1,3,9,14,0,16,0,0,2,4,1,4,3,16,3,2,0,2,5,4,0
2021-04-12,364,0,4,0,2,2,7,51,2,1,0,13,4,1,3,10,3,204,2,2,1,20,6,0,3,2,3,3,3,1,3,5,3
2021-04-13,592,7,8,2,0,1,25,149,1,3,13,13,4,5,20,20,12,67,2,18,7,102,10,2,7,20,11,4,6,6,29,16,2
2021-04-14,518,10,1,3,4,0,24,113,3,3,0,32,17,5,25,12,16,42,2,4,4,86,7,4,5,16,18,4,7,4,28,14,5
2021-04-15,401,10,5,2,1,1,2,66,11,0,2,54,10,6,19,7,12,42,3,4,14,36,10,6,7,16,14,7,5,2,19,6,2
2021-04-16,480,11,11,5,0,1,38,97,10,1,4,46,10,9,26,9,9,44,0,8,9,41,9,11,13,9,10,4,2,4,18,11,0
2021-04-17,535,2,10,1,2,1,49,69,3,0,0,18,9,23,10,17,4,188,1,7,10,23,8,7,6,7,7,3,2,0,41,6,1
2021-04-18,111,5,2,0,1,0,0,38,1,0,0,8,2,5,5,2,0,13,1,1,4,9,6,0,2,1,0,1,1,1,1,1,0
2021-04-19,127,2,0,0,2,0,4,37,1,2,0,2,5,6,1,5,6,24,0,1,3,4,0,1,3,1,2,3,3,1,0,5,3
2021-04-20,582,16,6,8,8,2,38,132,1,4,11,26,9,11,39,26,7,61,2,14,6,36,28,7,5,15,6,4,16,4,26,7,1
2021-04-21,549,5,8,17,6,0,20,66,2,2,9,20,10,6,14,144,4,33,3,11,12,29,10,8,9,6,5,3,13,1,46,17,10
2021-04-22,498,6,3,0,5,2,20,70,7,1,2,35,15,6,15,22,5,43,0,54,16,34,16,6,19,4,14,6,20,11,34,5,2
2021-04-23,409,6,1,4,1,0,12,73,2,1,1,11,14,3,23,19,7,43,3,25,7,24,9,9,5,3,5,1,13,2,63,15,4
2021-04-24,349,3,3,0,0,1,14,55,1,0,2,36,1,11,20,7,3,47,2,38,10,25,14,5,6,6,8,2,5,3,16,4,1
2021-04-25,94,1,3,0,0,1,2,25,4,1,1,3,1,1,5,12,0,9,0,0,2,4,3,2,1,0,1,2,1,0,2,7,0
2021-04-26,166,0,1,0,0,0,2,30,2,2,0,29,1,7,15,19,6,17,1,0,3,8,4,3,1,4,1,1,1,0,4,1,3
2021-04-27,434,5,3,3,0,0,18,81,7,1,9,17,9,8,21,19,20,31,0,17,7,61,7,2,2,9,6,9,13,5,32,8,4
2021-04-28,371,5,4,3,2,0,21,89,7,1,11,10,14,9,15,12,23,29,1,4,23,16,25,3,5,7,6,3,3,1,9,9,1
2021-04-29,529,5,3,2,1,1,20,84,6,1,5,29,2,7,23,11,34,35,2,17,4,50,4,1,5,24,14,5,10,8,92,22,2
2021-04-30,460,2,2,14,0,3,18,105,2,2,7,5,6,9,13,13,6,21,10,23,4,44,8,3,8,19,14,2,19,4,69,4,1
2021-05-01,261,1,4,1,7,0,13,43,24,0,10,23,1,-1,9,9,4,17,1,15,2,19,10,11,3,4,1,6,4,0,11,6,3
2021-05-02,65,0,0,1,1,0,3,21,0,0,0,0,5,3,2,8,2,4,0,0,1,3,1,0,0,0,2,2,2,0,4,0,0
2021-05-03,112,0,0,0,0,0,0,22,1,1,0,11,5,2,12,4,2,23,1,1,6,2,0,3,1,1,1,2,0,1,5,5,0
2021-05-04,395,13,4,3,1,2,32,40,4,0,1,25,10,5,32,10,13,17,2,13,10,44,13,6,3,8,11,12,7,3,28,19,4
2021-05-05,267,0,1,3,0,2,11,55,6,4,2,5,4,9,5,8,11,15,1,6,23,37,3,5,9,3,6,6,2,1,16,6,2
2021-05-06,166,2,3,0,8,2,13,56,0,0,2,1,5,2,9,6,3,11,1,0,0,10,0,4,3,2,3,2,8,0,6,3,1
2021-05-07,484,1,49,3,4,3,22,79,3,0,2,3,7,2,12,15,18,28,3,20,26,42,8,2,74,11,14,5,6,4,8,6,4
2021-05-08,271,2,3,3,0,1,11,43,1,1,8,7,4,3,4,2,1,21,8,3,21,34,6,4,6,8,3,7,1,0,35,15,5
2021-05-09,57,0,0,0,0,0,10,5,0,1,0,2,1,2,9,4,0,6,0,0,0,1,3,5,1,0,1,2,0,1,0,3,0
2021-05-10,104,1,1,0,2,2,1,10,0,1,0,2,3,1,12,7,3,4,0,0,6,8,6,2,0,1,0,2,1,1,3,23,1
2021-05-11,234,5,0,0,2,1,5,36,3,2,1,3,2,2,9,9,15,12,1,-1,26,12,14,5,1,0,6,6,6,0,5,44,2
2021-05-12,267,1,17,2,0,2,23,52,3,0,0,5,5,7,9,3,6,17,4,9,24,19,10,10,5,8,-5,5,3,11,7,3,2
2021-05-13,311,2,22,3,2,0,22,17,0,0,8,-12,14,4,18,5,16,84,1,4,4,19,23,7,4,-2,0,5,5,5,26,6,-1
2021-05-14,258,3,3,6,0,0,10,46,2,1,2,8,4,5,17,14,10,49,0,11,3,16,2,7,5,12,5,8,6,-1,2,2,0
2021-05-15,225,0,2,3,5,0,14,68,3,0,1,16,14,2,16,22,20,18,0,0,4,7,5,3,-29,5,1,0,10,0,9,4,2
2021-05-16,53,0,0,0,0,2,2,11,1,0,0,3,4,0,1,3,1,8,0,1,0,2,4,3,0,0,3,2,0,0,0,2,0
2021-05-17,56,0,0,0,2,1,2,10,0,1,0,1,1,0,0,5,3,6,1,0,1,13,1,1,0,0,0,3,1,1,1,1,0
2021-05-18,253,2,5,2,1,0,16,41,2,3,5,17,4,7,4,7,16,44,0,7,1,16,13,6,2,9,2,5,5,2,4,3,2
2021-05-19,104,1,2,4,0,2,0,25,0,0,1,3,2,2,1,1,0,5,1,5,1,6,0,4,1,1,5,5,2,1,16,5,2
2021-05-20,230,1,19,9,5,1,10,40,1,4,3,7,3,3,16,1,4,12,0,11,23,10,8,11,4,5,4,4,-9,0,11,5,4
2021-05-21,176,0,14,2,0,0,8,10,3,0,0,7,1,5,12,2,8,11,1,3,1,10,1,7,11,3,3,2,6,0,17,27,1
2021-05-22,341,1,7,3,2,2,11,26,2,0,5,16,5,6,42,4,16,18,2,9,22,15,0,2,8,5,6,4,17,1,11,71,2
2021-05-23,50,0,1,0,0,0,1,8,0,1,0,2,0,1,-1,6,1,5,0,0,2,7,0,4,0,0,0,1,5,0,0,6,0
2021-05-24,48,0,2,0,1,0,4,10,0,1,0,1,1,0,2,0,0,5,0,0,1,1,0,6,2,0,3,3,3,0,0,2,0
2021-05-25,265,4,7,5,0,0,6,22,0,0,0,19,0,5,61,13,-3,13,1,8,14,8,6,12,2,19,5,4,10,1,8,12,3
2021-05-26,272,4,8,4,0,3,10,44,0,2,2,15,1,4,49,6,4,16,2,4,4,22,1,10,11,9,2,5,14,0,7,5,4
2021-05-27,429,3,2,10,0,0,7,-2,3,0,4,22,4,6,44,8,16,170,3,8,10,36,0,6,16,6,9,3,10,0,17,7,1
2021-05-28,411,2,2,6,1,2,14,14,1,1,0,18,17,1,38,8,9,89,0,7,2,34,29,7,28,-2,3,5,19,31,18,5,2
2021-05-29,383,0,7,4,1,1,7,40,6,1,4,35,5,4,33,9,18,13,4,17,0,30,57,4,11,9,16,3,16,0,21,4,3
2021-05-30,52,0,9,0,0,0,1,2,0,1,0,1,0,1,0,8,1,8,0,1,0,2,1,4,2,0,3,4,1,0,0,2,0
2021-05-31,61,0,0,0,1,0,1,6,0,1,0,2,1,1,2,7,2,8,0,0,2,1,0,3,9,1,2,3,3,0,1,4,0
2021-06-01,4272,3,305,2,1,70,411,998,46,1,4,46,11,8,45,24,61,1950,12,30,2,31,19,17,29,53,21,3,18,9,3,35,4
2021-06-02,306,1,6,5,0,0,8,59,3,0,2,13,2,1,10,5,26,14,0,7,7,34,-3,11,1,24,14,14,12,1,24,4,1
2021-06-03,216,3,1,5,2,1,5,28,2,2,14,26,3,4,1,6,26,14,1,4,5,8,1,9,3,3,5,3,6,0,19,1,5
2021-06-04,206,2,3,3,0,3,4,13,2,1,6,16,7,4,7,2,2,31,8,14,7,18,1,6,2,2,4,0,10,7,15,4,2
2021-06-05,186,1,7,2,0,0,4,-4,0,0,1,11,3,1,11,8,1,15,2,8,23,24,4,5,0,4,2,7,6,28,4,7,1
2021-06-06,50,0,0,0,0,0,1,13,0,0,0,1,2,3,2,4,0,4,0,0,0,0,0,2,1,2,1,2,1,1,1,9,0
2021-06-07,34,0,0,0,3,0,0,7,0,0,0,0,0,0,1,1,0,2,0,1,1,0,1,4,0,0,3,3,1,1,1,3,1
2021-06-08,262,7,8,1,1,0,9,11,1,3,5,13,3,3,4,4,9,9,4,6,5,56,23,10,5,8,3,11,9,1,23,7,0
2021-06-09,253,5,3,2,2,0,12,32,20,1,2,11,8,5,12,6,16,9,3,14,6,22,0,9,1,6,6,2,13,1,8,14,2
2021-06-10,227,2,8,0,0,0,4,33,5,0,0,21,3,1,21,2,10,3,0,10,5,24,6,10,0,16,5,4,3,0,12,12,7
2021-06-11,243,3,18,0,3,0,18,27,8,0,0,20,6,3,19,6,10,33,1,7,5,6,7,4,3,3,9,3,5,2,6,7,1
2021-06-12,274,1,5,2,1,0,5,15,7,0,0,3,5,2,24,5,7,20,2,6,4,26,6,14,11,69,3,2,9,1,5,11,3
2021-06-13,53,0,5,0,0,0,2,8,3,1,0,0,0,2,4,4,0,2,0,5,2,1,1,4,0,0,1,3,3,0,0,2,0
2021-06-14,37,0,1,0,1,0,0,4,0,1,0,0,0,1,0,6,2,5,0,0,0,1,0,1,0,2,0,3,2,0,1,6,0
2021-06-15,241,3,9,5,1,0,12,15,5,1,1,2,12,0,29,9,2,20,1,18,13,24,0,2,1,3,3,7,20,1,10,9,3
2021-06-16,196,4,1,5,9,2,9,17,0,2,4,15,5,2,9,1,4,11,1,14,3,9,3,15,1,2,7,2,10,4,7,16,2
2021-06-17,168,3,1,3,1,1,8,13,1,2,0,9,5,5,3,5,7,3,2,5,30,13,3,7,1,2,7,1,6,0,14,7,0
2021-06-18,167,0,7,3,3,1,12,8,2,0,0,4,3,0,18,2,5,5,1,7,11,10,0,10,2,9,4,5,10,2,12,9,2
2021-06-19,192,0,10,9,4,2,2,45,0,0,1,7,3,2,6,4,2,6,1,1,30,6,0,11,1,3,8,2,6,0,9,9,2
2021-06-20,36,0,1,0,1,0,0,2,0,0,0,2,0,0,1,0,0,2,0,6,0,1,0,3,0,0,0,1,5,0,1,10,0
2021-06-21,57,0,1,0,2,2,0,6,0,0,0,0,2,0,3,3,16,2,0,0,2,0,0,6,0,0,0,2,3,0,0,7,0
2021-06-22,261,3,3,5,7,3,9,31,4,1,2,2,0,2,21,5,21,14,2,8,9,10,5,17,0,13,8,4,20,5,13,14,0
2021-06-23,342,7,8,9,5,3,9,56,8,0,2,8,2,2,25,4,5,17,0,13,10,60,2,5,9,12,12,3,13,4,7,20,2
2021-06-24,221,1,10,8,5,0,15,48,2,3,0,2,2,4,2,1,0,22,2,8,2,3,2,12,1,0,7,11,10,5,18,16,-1
2021-06-25,278,0,28,8,10,3,17,52,1,2,0,2,1,-2,13,10,0,11,1,19,33,6,0,9,3,3,0,6,4,18,8,11,1
2021-06-26,175,0,21,4,0,0,4,39,4,1,1,26,-1,3,1,13,-4,15,2,-2,2,6,5,10,-2,3,-2,2,9,1,8,5,1
2021-06-27,43,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,5,0,1,6,1,2,0,5,11,0
2021-06-28,44,0,0,0,3,0,0,7,0,3,0,1,0,0,1,0,1,1,0,0,2,1,0,4,1,3,2,6,0,0,1,7,0
2021-06-29,195,1,9,9,8,1,5,41,15,2,-2,-2,3,7,8,2,1,4,1,5,1,9,0,5,4,9,3,10,3,5,11,17,0
2021-06-30,244,1,7,7,3,0,14,30,5,0,1,2,3,0,6,7,2,8,0,3,3,18,1,11,1,11,5,5,41,2,36,12,-1
2021-07-01,201,0,1,17,5,1,2,19,1,1,0,2,1,1,20,4,2,26,2,19,3,6,0,9,1,12,9,4,5,1,15,11,1
2021-07-02,177,0,0,12,2,11,-2,36,3,0,2,-3,2,1,-1,1,0,14,5,7,8,17,0,6,2,6,3,7,17,0,12,9,0
2021-07-03,155,0,3,9,3,1,3,32,3,0,0,1,1,-1,5,6,2,9,1,1,2,3,2,7,1,10,9,6,13,1,13,9,0
2021-07-04,42,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,4,0,0,2,2,7,1,3,9,0
2021-07-05,67,0,1,0,6,1,0,22,0,0,0,0,0,3,1,0,2,2,2,0,1,1,0,5,0,1,0,2,6,0,1,10,0
2021-07-06,269,-1,7,10,2,3,3,33,43,1,2,-2,3,3,11,6,9,15,1,1,3,8,4,15,2,18,11,5,7,1,28,15,2
2021-07-07,234,2,8,20,15,1,4,31,4,1,0,1,3,3,11,1,13,-1,1,7,2,2,1,13,1,12,5,10,12,20,18,13,0
2021-07-08,266,5,6,38,0,3,5,35,9,1,0,0,6,1,23,7,20,16,3,1,4,9,0,10,5,12,8,6,19,0,8,4,2
2021-07-09,217,0,4,28,9,1,1,32,0,0,2,2,3,4,4,4,1,18,2,2,1,3,6,5,4,19,5,7,4,7,12,26,1
2021-07-10,232,0,1,31,6,0,4,32,4,2,2,3,3,3,8,5,-1,10,0,29,2,1,10,6,0,20,17,3,3,1,14,11,2
2021-07-11,62,0,2,0,2,0,0,19,0,0,0,0,0,3,6,0,0,3,0,-1,1,2,0,5,1,4,3,5,1,0,4,2,0
2021-07-12,89,0,1,0,4,1,0,49,4,1,0,2,1,-1,5,6,0,4,0,0,0,0,0,4,0,1,3,-1,0,0,1,3,1
2021-07-13,219,2,4,12,3,1,2,43,6,0,3,2,7,2,9,4,1,14,5,13,11,8,2,3,3,18,6,9,8,0,9,9,0
2021-07-14,230,0,2,31,1,7,2,32,-2,2,3,1,15,4,13,6,1,19,4,6,6,11,0,11,0,15,10,1,6,1,6,16,0
2021-07-15,233,0,3,7,2,4,3,32,10,2,1,2,3,2,5,3,0,10,4,10,12,12,12,7,8,15,9,5,11,1,24,12,2
2021-07-16,275,0,2,27,10,1,1,40,0,1,1,0,8,3,13,3,0,18,2,4,5,5,1,6,2,48,5,2,8,0,34,25,0
2021-07-17,225,1,1,17,8,3,3,34,0,2,0,1,3,3,7,6,2,18,4,27,6,10,3,12,2,16,6,1,3,0,17,8,1
2021-07-18,91,0,1,2,5,1,0,25,0,1,0,2,1,3,7,3,0,3,1,5,2,0,0,2,0,9,0,2,5,0,1,10,0
2021-07-19,138,0,2,0,8,2,2,38,1,3,0,0,1,3,8,4,1,25,0,3,1,1,0,5,2,6,2,4,2,0,3,11,0
2021-07-20,341,3,17,20,4,3,6,58,3,6,0,1,16,11,17,5,3,24,17,16,8,4,3,9,3,31,8,9,10,0,17,7,2
2021-07-21,397,0,14,25,6,1,5,61,2,2,6,3,16,8,6,11,5,29,5,34,15,7,8,16,3,30,6,13,23,0,15,6,16
2021-07-22,419,1,9,37,5,3,13,76,3,2,2,5,10,7,29,7,2,14,6,18,12,6,11,14,3,18,12,11,7,7,12,34,23
2021-07-23,328,2,15,16,4,2,2,45,3,6,0,0,6,5,20,8,-1,26,12,24,12,12,3,13,3,25,5,4,6,1,14,10,25
2021-07-24,362,0,28,4,4,2,5,46,3,3,1,1,15,8,14,23,10,51,6,32,5,3,0,12,0,30,14,5,6,0,23,7,1
2021-07-25,108,0,3,0,3,2,0,18,0,0,0,1,3,1,5,2,1,23,0,0,4,4,0,8,1,17,6,3,1,0,0,2,0
2021-07-26,171,0,0,0,1,2,1,42,0,3,0,5,6,5,8,3,0,13,0,12,4,0,0,9,0,31,12,3,4,1,2,3,1
2021-07-27,484,2,9,11,9,9,3,71,3,1,6,1,25,14,24,13,0,65,10,13,21,12,13,7,7,52,12,12,13,0,40,5,1
2021-07-28,537,1,5,20,4,4,5,76,3,2,5,6,43,12,35,16,3,57,12,20,12,15,6,15,0,32,24,3,12,0,82,7,0
2021-07-29,381,1,9,13,1,7,8,68,6,7,2,4,15,9,38,10,2,26,16,12,7,11,-4,16,5,31,9,13,8,2,23,3,3
2021-07-30,459,1,6,33,3,3,4,49,5,1,0,7,22,12,26,13,0,43,17,47,7,11,6,13,3,40,8,5,7,0,33,29,5
2021-07-31,450,2,6,17,6,4,4,59,3,3,0,5,20,10,29,6,6,32,19,43,10,13,34,9,7,27,21,6,11,0,23,11,4
2021-08-01,128,2,3,0,3,2,0,19,1,5,0,2,1,4,14,2,1,9,1,8,2,2,-2,10,3,5,7,3,5,1,7,8,0
2021-08-02,245,0,6,0,3,11,2,74,3,0,0,1,1,6,6,14,3,34,0,22,10,2,0,9,4,0,6,4,3,1,11,9,0
2021-08-03,657,2,7,8,12,13,5,81,8,9,5,5,42,11,37,21,0,49,26,29,8,15,6,7,9,67,29,12,11,3,97,10,13
2021-08-04,611,1,4,10,12,10,4,74,8,7,16,8,19,19,67,20,7,93,21,15,10,13,3,16,8,25,14,6,13,1,42,40,5
2021-08-05,618,2,2,17,0,12,5,119,12,8,2,10,40,13,50,12,6,73,30,32,18,15,7,13,7,24,19,10,14,2,26,16,2
2021-08-06,568,1,2,16,8,12,4,98,5,12,0,5,29,18,52,25,0,54,8,17,8,21,16,15,10,36,12,7,12,1,47,14,3
2021-08-07,515,5,8,13,6,4,0,88,3,5,11,13,33,19,55,15,4,47,18,21,13,16,6,15,7,30,8,7,6,0,29,8,2
2021-08-08,172,0,2,0,5,3,0,31,4,2,0,0,-1,6,21,10,2,17,7,7,3,9,5,9,0,12,5,5,1,0,5,2,0
2021-08-09,270,0,1,0,8,9,0,73,2,8,0,0,2,22,6,4,5,31,0,33,5,3,0,7,3,12,7,8,3,0,10,8,0
2021-08-10,786,12,9,10,5,5,13,169,4,15,6,9,21,21,79,19,1,63,23,64,13,34,21,10,6,33,29,22,12,0,38,10,10
2021-08-11,727,1,10,20,14,8,3,94,14,12,5,16,49,15,65,21,5,92,12,39,9,26,10,21,10,32,30,7,12,2,51,8,14
2021-08-12,608,2,4,2,7,3,5,76,7,16,13,23,29,15,72,14,6,73,18,31,9,21,5,10,7,43,20,14,6,1,47,6,3
2021-08-13,603,5,5,6,11,4,4,95,7,12,7,8,32,13,47,14,3,64,20,42,22,20,26,22,17,26,19,9,10,2,24,3,4
2021-08-14,753,7,5,14,6,6,7,105,22,19,4,9,27,18,68,33,3,75,26,73,5,24,8,13,8,25,13,10,21,1,80,15,3
2021-08-15,213,0,4,0,2,8,0,48,2,6,0,3,2,5,19,6,2,35,2,10,0,3,0,11,5,1,9,6,0,1,16,6,1
2021-08-16,272,2,0,0,5,8,0,64,0,8,0,1,1,14,17,15,5,35,0,11,8,9,0,4,1,14,11,4,7,1,19,5,3
2021-08-17,877,4,6,5,7,14,8,111,18,12,9,15,13,33,94,30,1,70,30,66,17,38,35,9,30,62,13,14,18,9,62,20,4
2021-08-18,940,14,9,10,7,15,4,113,15,18,10,20,43,25,72,24,11,109,5,49,37,72,15,17,15,33,23,22,39,2,65,21,6
2021-08-19,850,3,9,7,5,9,6,139,12,27,30,16,12,22,67,29,14,87,18,74,18,45,9,11,17,38,16,16,15,4,62,8,5
2021-08-20,761,3,4,5,6,11,3,97,17,10,7,16,47,22,62,51,12,100,12,37,13,26,13,11,25,38,20,17,20,1,32,11,12
2021-08-21,847,5,11,8,10,11,17,101,14,13,30,8,12,19,79,20,12,52,23,57,11,19,7,28,5,131,21,14,20,9,65,7,8
2021-08-22,228,0,1,0,2,9,0,33,2,14,0,2,2,7,9,12,2,15,0,1,20,29,0,7,13,4,10,10,0,0,17,7,0
2021-08-23,371,0,7,0,7,10,0,67,1,8,0,0,3,14,24,13,2,29,0,24,10,28,0,14,9,38,12,18,13,1,10,7,2
2021-08-24,940,7,11,7,11,8,3,111,17,20,18,15,11,28,67,40,16,94,10,78,13,43,18,11,32,79,20,24,33,7,60,18,10
2021-08-25,986,6,9,5,14,14,7,86,19,26,9,11,68,19,100,37,13,101,32,86,32,45,12,26,35,25,19,13,16,9,58,26,8
2021-08-26,835,0,4,6,9,8,3,87,8,20,7,33,26,31,53,43,20,102,16,42,11,65,30,14,18,21,15,20,28,1,75,10,9
2021-08-27,863,10,7,9,3,7,7,95,9,17,8,18,23,22,51,45,71,73,13,43,41,67,13,14,19,17,31,13,23,5,68,8,13
2021-08-28,756,5,8,3,14,4,0,91,6,17,2,8,67,7,49,26,48,60,12,44,37,51,6,6,25,20,13,20,9,2,82,12,2
2021-08-29,259,1,2,0,1,8,0,38,2,8,1,4,4,7,23,9,3,32,0,23,5,7,0,4,3,3,37,8,2,0,15,8,1
2021-08-30,326,0,4,0,19,7,0,89,4,11,0,1,9,9,8,16,7,24,-2,11,21,13,1,4,9,1,17,17,5,0,13,7,1
2021-08-31,835,17,10,4,12,4,3,107,5,5,16,18,18,35,72,38,57,57,13,7,17,48,36,13,37,54,18,19,18,20,36,8,13
2021-09-01,1177,7,12,8,2,5,5,112,34,21,12,30,52,26,128,29,79,77,39,106,17,93,35,23,28,26,36,14,20,9,75,12,5
2021-09-02,993,12,16,9,12,5,2,114,14,20,10,46,29,34,84,25,43,66,15,50,19,42,24,28,23,18,27,15,30,12,124,23,2
2021-09-03,725,9,7,7,11,5,1,83,17,12,12,8,26,27,57,47,19,43,12,30,27,52,9,18,28,27,20,15,16,5,51,10,14
2021-09-04,647,11,11,8,13,4,9,88,19,11,1,12,32,23,43,20,39,44,13,34,15,44,20,14,12,8,25,9,9,3,35,8,10
2021-09-05,272,0,4,2,7,4,0,32,2,5,0,12,8,6,20,7,2,18,0,14,17,15,0,12,2,22,15,14,1,2,19,10,0
2021-09-06,330,0,3,0,9,9,1,58,13,8,1,4,6,15,16,15,11,23,1,21,3,44,0,7,6,5,10,16,2,2,8,11,2
2021-09-07,1071,5,9,8,9,5,7,118,30,20,30,29,23,26,65,44,39,69,14,87,18,63,35,16,46,55,35,23,40,5,64,15,19
2021-09-08,879,7,11,5,7,14,5,90,5,22,12,27,36,21,76,40,23,70,10,60,23,42,12,13,38,26,32,20,17,4,93,14,4
2021-09-09,730,2,8,2,11,3,9,81,5,7,5,28,8,23,73,28,11,63,29,39,29,39,15,13,17,23,22,14,35,5,70,11,2
2021-09-10,699,5,15,0,17,5,15,92,8,23,10,16,22,10,60,28,5,23,12,62,27,42,17,3,11,21,16,14,23,1,80,10,6
2021-09-11,675,2,7,0,11,3,9,72,5,23,3,12,19,36,41,30,2,45,15,54,42,28,21,3,13,40,16,16,24,2,64,12,5
2021-09-12,224,3,3,0,5,8,0,13,1,4,1,7,3,6,12,5,8,15,1,14,22,4,0,7,1,2,11,15,2,1,41,8,1
2021-09-13,221,0,4,0,5,3,0,25,4,3,0,1,2,17,16,24,1,19,1,13,17,8,1,3,12,1,5,8,10,0,8,9,1
2021-09-14,1047,5,4,19,10,9,12,97,23,19,10,36,34,28,77,23,33,63,20,58,33,60,30,9,19,44,16,18,38,10,171,14,5
